,title,link,product_id,product_price,sale-num,comment_num
19,優衣庫女裝高彈力牛仔緊身長褲(“優衣庫高彈褲”)438294,//detail.tmall.com/item.htm?id=636362913482,636362913482,199.00,554,54
20,優衣庫女裝孕婦高彈力牛仔緊身長褲(水洗產品)429126UNIQLO,//detail.tmall.com/item.htm?id=620693773525,620693773525,249.00,2109,203
21,優衣庫女裝孕婦緊身長褲422300UNIQLO,//detail.tmall.com/item.htm?id=596918473481,596918473481,249.00,1715,5
22,優衣庫女裝運動褲431977UNIQLO,//detail.tmall.com/item.htm?id=629866426831,629866426831,149.00,1404,155
23,優衣庫女裝運動褲428335UNIQLO,//detail.tmall.com/item.htm?id=629227744178,629227744178,149.00,2319,270
24,優衣庫【設計師合作款】女裝運動褲437097UNIQLO,//detail.tmall.com/item.htm?id=634827825343,634827825343,249.00,16825,1643
25,優衣庫女裝運動褲440748UNIQLO,//detail.tmall.com/item.htm?id=636531478765,636531478765,149.00,2113,143
26,優衣庫男裝/女裝洗舊無褶直筒長褲422371UNIQLO,//detail.tmall.com/item.htm?id=608104185837,608104185837,249.00,15298,697
27,優衣庫女裝絲緞觸感直筒褲438067UNIQLO,//detail.tmall.com/item.htm?id=634849805214,634849805214,249.00,1157,50
28,優衣庫男裝/女裝洗舊無褶直筒長褲428910UNIQLO,//detail.tmall.com/item.htm?id=621256253437,621256253437,249.00,18455,1960
29,優衣庫女裝絲緞觸感直筒褲438298UNIQLO,//detail.tmall.com/item.htm?id=636678256648,636678256648,249.00,271,5
30,優衣庫女裝麻混紡休閑直筒褲436604,//detail.tmall.com/item.htm?id=637763284823,637763284823,249.00,43,0
31,優衣庫女裝麻棉窄口褲433265UNIQLO,//detail.tmall.com/item.htm?id=636363637544,636363637544,249.00,294,17
32,優衣庫女裝麻棉窄口褲436705UNIQLO,//detail.tmall.com/item.htm?id=636007396556,636007396556,249.00,53,2
33,優衣庫女裝花式斜紋窄口褲436566UNIQLO,//detail.tmall.com/item.htm?id=637362410204,637362410204,249.00,412,25
34,優衣庫女裝花式針織窄口褲434197,//detail.tmall.com/item.htm?id=638121641168,638121641168,199.00,36,0
35,優衣庫女裝彈力長褲436672UNIQLO,//detail.tmall.com/item.htm?id=635606266649,635606266649,299.00,302,20
36,優衣庫女裝彈力長褲425528UNIQLO,//detail.tmall.com/item.htm?id=610543924460,610543924460,299.00,1414,28
37,優衣庫女裝彈力長褲429134UNIQLO,//detail.tmall.com/item.htm?id=623998458468,623998458468,299.00,251,24
38,優衣庫女裝高彈力松緊長褲440342UNIQLO,//detail.tmall.com/item.htm?id=635781876738,635781876738,149.00,3995,310
39,優衣庫女裝雪紡側開叉裙褲(半身裙)438099UNIQLO,//detail.tmall.com/item.htm?id=635486167803,635486167803,199.00,1183,80
40,優衣庫【設計師合作款】女裝休閑直筒褲437064UNIQLO,//detail.tmall.com/item.htm?id=634827373853,634827373853,299.00,5104,264
41,優衣庫【設計師合作款】女裝麻棉打褶窄口褲435938UNIQLO,//detail.tmall.com/item.htm?id=635217645602,635217645602,299.00,1702,92
42,優衣庫【設計師合作款】女裝麻棉打褶窄口褲438662UNIQLO,//detail.tmall.com/item.htm?id=635858455527,635858455527,299.00,171,13
43,優衣庫【設計師合作款】女裝麻棉休閑褲435945UNIQLO,//detail.tmall.com/item.htm?id=635533422768,635533422768,299.00,238,14
44,優衣庫【設計師合作款】女裝麻棉休閑褲438663UNIQLO,//detail.tmall.com/item.htm?id=635858427206,635858427206,299.00,292,23
45,優衣庫女裝花式束腳褲429600UNIQLO,//detail.tmall.com/item.htm?id=627351333610,627351333610,79.00,18088,2114
46,優衣庫女裝仿羊羔絨運動褲428341UNIQLO,//detail.tmall.com/item.htm?id=625454837982,625454837982,99.00,99993,11623
47,優衣庫女裝彈力搖粒絨長褲438670UNIQLO,//detail.tmall.com/item.htm?id=633911650935,633911650935,149.00,2371,338
48,優衣庫女裝高彈力牛仔緊身長褲(“優衣庫高彈褲”)425813,//detail.tmall.com/item.htm?id=636916367062,636916367062,99.00,1700,68
49,優衣庫女裝運動褲422708UNIQLO,//detail.tmall.com/item.htm?id=637882895055,637882895055,149.00,295,19
50,優衣庫女裝羅紋緊身長褲437323UNIQLO,//detail.tmall.com/item.htm?id=638286659799,638286659799,99.00,106,12
